id,keyword,freq
19554,cutterportable,1.0
19555,cutterprint,1.0
19556,cutterprocess,1.0
19557,cutters,3.0
19558,cutterso,1.0
19559,cuttert,1.0
19560,cuttertextile,2.0
19561,cutterthe,1.0
19562,cutthis,1.0
19563,cutting,753.0
19564,cutting-edge,23.0
19565,cutting-off,2.0
19566,cutting-to-sell,1.0
19567,cuttingamong,1.0
19568,cuttinganytron,1.0
19569,cuttingboards,1.0
19570,cuttingcup,1.0
19571,cuttingrent,1.0
19572,cuttings,1.0
19573,cuttingstandard,1.0
19574,cuttingtool,1.0
19575,cuttle,1.0
19576,cuttlefish,3.0
19577,cuttng,124.0
19578,cuttong,1.0
19579,cutup,1.0
19580,cutwe,1.0
19581,cuty,1.0
19582,cutydino,1.0
19583,cuup,1.0
19584,cuuting,46.0
19585,cuzetdishwasher,1.0
19586,cuzr,1.0
19587,cvbs,2.0
19588,cvc,13.0
19589,cvcf,1.0
19590,cvd,70.0
19591,cvddeposition,1.0
19592,cvi,2.0
19593,cvj,141.0
19594,cvjoint,76.0
19595,cvr,47.0
19596,cvs,5.0
19597,cvt,76.0
19598,cwb,1.0
19599,cwdm,1.0
19600,cwl,1.0
19601,cwn,1.0
19602,cwp,75.0
19603,cwr,1.0
19604,cwt,1.0
19605,cyan,66.0
19606,cyanboard,1.0
19607,cyanid,1.0
19608,cyanide,20.0
19609,cyanoacrylate,1.0
19610,cyanobacterium,1.0
19611,cyanus,1.0
19612,cyber,17.0
19613,cybercrime,32.0
19614,cyberdigm,4.0
19615,cybird,4.0
19616,cyc,1.0
19617,cycl,1.0
19618,cycle,2020.0
19619,cyclebattery,1.0
19620,cycledod,1.0
19621,cycledue,1.0
19622,cycleeasy,1.0
19623,cycleexcellent,1.0
19624,cycleextension,1.0
19625,cyclefly,1.0
19626,cyclemachined,1.0
19627,cycler,9.0
19628,cyclerefinery,1.0
19629,cyclerestorer,1.0
19630,cycles,4.0
19631,cyclestorage,1.0
19632,cycleunique,1.0
19633,cyclewear,3.0
19634,cyclic,15.0
19635,cycling,49.0
19636,cyclist,2.0
19637,cyclo,2.0
19638,cycloaliphatic,145.0
19639,cycloaliphaticepoxy,1.0
19640,cyclodextrin,5.0
19641,cyclohexane,1.0
19642,cycloid,4.0
19643,cyclon,1.0
19644,cyclone,53.0
19645,cyclonic,1.0
19646,cyclopentane,7.0
19647,cyclophosphamide,1.0
19648,cyclorama,1.0
19649,cyclos,1.0
19650,cycloserine,97.0
19651,cyclosporin,1.0
19652,cyclosporine,1.0
19653,cyclotron,1.0
19654,cydlodextrin,8.0
19655,cygolf,1.0
19656,cyj,1.0
19657,cyl,5.0
19658,cylcle,2.0
19659,cylider,29.0
19660,cyliderblock,1.0
19661,cylindar,11.0
19662,cylinder,2401.0
19663,cylindercnc,1.0
19664,cylindercontrol,1.0
19665,cylindercpc,1.0
19666,cylinderelectrically,1.0
19667,cylinderfit,1.0
19668,cylinderflywheel,1.0
19669,cylinderhead,1.0
19670,cylinderhigh,1.0
19671,cylinderhub,1.0
19672,cylinderit,2.0
19673,cylinderliner,1.0
19674,cylinderlng,1.0
19675,cylinderlubricator,1.0
19676,cylinderrefer,1.0
19677,cylinders,25.0
19678,cylindersapplication,1.0
19679,cylindersit,1.0
19680,cylinderspiston,1.0
19681,cylindersthe,1.0
19682,cylinderthey,1.0
19683,cylindrical,719.0
19684,cylindricality,1.0
19685,cylindricalty,1.0
19686,cyliner,17.0
19687,cylinrical,1.0
19688,cylnder,2.0
19689,cylus,1.0
19690,cymbal,1.0
19691,cymbidium,1.0
19692,cymechs,1.0
19693,cymera,1.0
19694,cynanchum,1.0
19695,cynara,63.0
19696,cynarascolymus,1.0
19697,cyncro,1.0
19698,cynephrin,1.0
19699,cynergy,83.0
19700,cypanel,1.0
19701,cypress,182.0
19702,cypresshighest,1.0
19703,cyrun,1.0
19704,cyst,1.0
19705,cysteine,11.0
19706,cystitis,99.0
19707,cysto,1.0
19708,cystory,1.0
19709,cystoscope,1.0
19710,cytogenesis,1.0
19711,cytokine,2.0
19712,cytologist,1.0
19713,cytology,24.0
19714,cytoplasm,1.0
19715,cytoprotective,2.0
19716,cytostatic,1.0
19717,cytothesis,1.0
19718,cytotoxic,1.0
19719,cytotoxicity,88.0
19720,cytotoxicitycell,1.0
19721,cytron,1.0
19722,czc,17.0
19723,czech,8.0
19724,czm,17.0
19725,czy,17.0
19726,các,1.0
19727,cách,1.0
19728,cũng,1.0
19729,cấp,1.0
19730,cậy,1.0
19731,của,1.0
19732,cực,1.0
19733,d-chocolate,1.0
19734,daa,102.0
19735,daainstallation,1.0
19736,dab,10.0
19737,dabigatran,1.0
19738,dabo,1.0
19739,dabom,25.0
19740,dabonda,1.0
19741,dac,26.0
19742,daca,81.0
19743,dacc,34.0
19744,dacquoises,1.0
19745,dacta,1.0
19746,dacumentary,1.0
19747,dad,1.0
19748,dada,1.0
19749,dadambaek,1.0
19750,dade,1.0
19751,dadkoreabusiness,1.0
19752,dads,2.0
19753,dae,233.0
19754,daebak,1.0
19755,daebo,2.0
19756,daebudo,1.0
19757,daeca,1.0
19758,daechang,1.0
19759,daechehyeong,1.0
19760,daecheon,3.0
19761,daechung,1.0
19762,daedae,1.0
19763,daedeok,1.0
19764,daedong,54.0
19765,daeduck,1.0
19766,daeeun,1.0
19767,daegil,30.0
19768,daegu,110.0
19769,daegue,57.0
19770,daegusubway,1.0
19771,daegwallyeong,4.0
19772,daegwanryeong,1.0
19773,daeha,1.0
19774,daehan,18.0
19775,daehansteel,1.0
19776,daeho,3.0
19777,daehosteel,1.0
19778,daehwa,1.0
19779,daehyun,2.0
19780,daehyunst,1.0
19781,daeil,15.0
19782,daejanggeum,2.0
19783,daejeon,6.0
19784,daejin,76.0
19785,daejoo,8.0
19786,daeju,1.0
19787,daejung,154.0
19788,daekwang,1.0
19789,daekyung,51.0
19790,daelim,18.0
19791,daemyung,3.0
19792,daeng,24.0
19793,daepa,1.0
19794,daepo,12.0
19795,daepyung,1.0
19796,daeryuk,1.0
19797,daeryun,1.0
19798,daesan,3.0
19799,daesang,1.0
19800,daesang-gun,1.0
19801,daeseong,2.0
19802,daesing,2.0
19803,daesun,1.0
19804,daesung,176.0
19805,daesunghigh,1.0
19806,daesungnano,1.0
19807,daesungpolish,1.0
19808,daewha,189.0
19809,daewon,186.0
19810,daewontry,2.0
19811,daewoo,1050.0
19812,daewoointernational,4.0
19813,daewoom,18.0
19814,daewoong,2.0
19815,daewoongbio,2.0
19816,daewooshipbuilding,4.0
19817,daeyang,2.0
19818,daeyeon,1.0
19819,daeyeong,42.0
19820,daeyong,43.0
19821,daeyongmanufacturing,1.0
19822,daeyoun,18.0
19823,daf,49.0
19824,dafe,162.0
19825,dafepolyswitch,2.0
19826,dafflotation,1.0
19827,dagatron,1.0
19828,dage,1.0
19829,dahurica,14.0
19830,daianfu,1.0
19831,daicel,1.0
19832,daico,1.0
19833,daifuku,1.0
19834,daihatsu,4.0
19835,daiken,28.0
19836,daikenknow,2.0
19837,daikin,1.0
19838,daikon,1.0
19839,dailish,1.0
19840,dailism,1.0
19841,dailmer,1.0
19842,daily,1549.0
19843,dailycapsule,1.0
19844,dailydelivery,1.0
19845,dailyhypertension,1.0
19846,dailylife,2.0
19847,dailymassage,1.0
19848,dailymil,1.0
19849,dailymxhome,1.0
19850,dailynecessity,1.0
19851,dailyrequire,2.0
19852,dailythe,1.0
19853,dailytrend,1.0
19854,dailytrendcokr,2.0
19855,dailytrends,1.0
19856,daimaru,18.0
19857,daimler,60.0
19858,daimlerchrysler,1.0
19859,daimlervolvo,1.0
19860,daimond,124.0
19861,dainong,1.0
19862,dainty,1.0
19863,dairom,1.0
19864,dairy,409.0
19865,dairycow,1.0
19866,daiseki,1.0
19867,daiseung,1.0
19868,daishin,1.0
19869,daiso,6.0
19870,daisy,4.0
19871,daiven,1.0
19872,daiyang,2.0
19873,dak,2.0
19874,dakar,1.0
19875,dakgailbus,1.0
19876,dakgalbus,17.0
19877,dakgomtang,1.0
19878,dakji,1.0
19879,dakkalbus,8.0
19880,dakota,1.0
19881,dal,1.0
19882,dalagm,1.0
19883,dalba,1.0
19884,dalby,1.0
19885,daldan,1.0
19886,dalgomus,1.0
19887,dali,2.0
19888,dalian,4.0
19889,daliindustrial,1.0
19890,dalki,3.0
19891,dalkorom,1.0
19892,dalkus,3.0
19893,dall,4.0
19894,dallahs,1.0
19895,dalpa,1.0
19896,dalqueen,1.0
19897,dalsaba,1.0
19898,dalton,2.0
19899,dalvic,1.0
19900,dam,258.0
19901,damaga,1.0
19902,damage,3310.0
19903,damageand,1.0
19904,damagecause,113.0
19905,damagecover,1.0
19906,damaged,482.0
19907,damageddesign,1.0
19908,damagedeep,1.0
19909,damagedure,1.0
19910,damageelectrolyzer,1.0
19911,damages,978.0
19912,damagescrack,1.0
19913,damagesensor,1.0
19914,damageshardness,2.0
19915,damagesmineral,1.0
19916,damagesreduce,9.0
19917,damagesthe,1.0
19918,damagestrengthen,1.0
19919,damagetechnical,1.0
19920,damagewell,3.0
19921,damagewonderful,1.0
19922,damaging,219.0
19923,damagr,1.0
19924,damanding,32.0
19925,damandingrequirement,1.0
19926,damascena,1.0
19927,damascus,27.0
19928,damask,3.0
19929,dambar,23.0
19930,damgeune,1.0
19931,dami,1.0
19932,damiru,24.0
19933,damoa,4.0
19934,damp,389.0
19935,dampcondition,1.0
19936,damper,571.0
19937,damperapl,1.0
19938,damperbest,1.0
19939,damperdream,1.0
19940,dampergate,1.0
19941,damperprovide,1.0
19942,dampers,3.0
19943,dampersolenoid,1.0
19944,dampervalve,1.0
19945,damping,6.0
19946,dampper,1.0
19947,dampproof,2.0
19948,dampproofing,81.0
19949,dams,4.0
19950,damus,50.0
19951,dana,1.0
19952,danaan,1.0
19953,danaged,1.0
19954,danameori,1.0
19955,danang,3.0
19956,danbi,1.0
19957,danbirang,2.0
19958,dance,152.0
19959,dancer,4.0
19960,dancewear,17.0
19961,dancing,10.0
19962,dandelion,8.0
19963,dander,7.0
19964,dandong,2.0
19965,dandroff,1.0
19966,dandruff,288.0
19967,dandruffferment,1.0
19968,dandruffhair,2.0
19969,dandruffs,26.0
19970,dandy,1.0
19971,danfoss,1.0
19972,danfra,2.0
19973,dang,28.0
19974,danger,737.0
19975,dangerous,879.0
19976,dangerousanything,1.0
19977,dangerouschemical,2.0
19978,dangerouscondition,1.0
19979,dangerousmission,1.0
19980,dangerousness,1.0
19981,dangerouswork,3.0
19982,dangerresult,1.0
19983,dangers,1.0
19984,dangerwave,1.0
19985,dangi,1.0
19986,dangjin,4.0
19987,dangsin,1.0
19988,danhobak,1.0
19989,daniel,1.0
19990,danielli,1.0
19991,danisco,1.0
19992,danish,4.0
19993,danjo,50.0
19994,dankook,3.0
19995,dankuk,27.0
19996,danmujus,1.0
19997,danone,1.0
19998,danosu,18.0
19999,danpla,2.0
20000,danplum,2.0
20001,danpra,1.0
20002,dany,1.0
20003,daonn,1.0
20004,daouoffice,1.0
20005,dap,4.0
20006,daphni,17.0
20007,daphnis,1.0
20008,dappan,1.0
20009,dar,1.0
20010,dara,1.0
20011,darae,1.0
20012,darim,1.0
20013,darimti,1.0
20014,darimus,1.0
20015,darin,45.0
20016,dark,538.0
20017,darkbrown,3.0
20018,darkcircle,2.0
20019,darken,3.0
20020,darkened,1.0
20021,darkening,40.0
20022,darkenning,22.0
20023,darkish,1.0
20024,darkness,29.0
20025,darkring,1.0
20026,darlington,2.0
20027,dart,9.0
20028,dartdelivery,1.0
20029,darts,3.0
20030,daryangsayongdoem,8.0
20031,das,17.0
20032,dasage,1.0
20033,dasan,307.0
20034,dasaninnotech,1.0
20035,dasanmedichem,1.0
20036,dasannetwork,1.0
20037,dasb,1.0
20038,dash,281.0
20039,dashboard,426.0
20040,dashboardwell,2.0
20041,dashcam,8.0
20042,dashima,2.0
20043,dashing,37.0
20044,dashpot,2.0
20045,dashpotan,1.0
20046,dashview,47.0
20047,dask,1.0
20048,daslki,1.0
20049,daslkus,2.0
20050,dasom,2.0
20051,dass,1.0
20052,dastek,12.0
20053,dasulgi,1.0
20054,dasulki,1.0
20055,dasulkus,1.0
20056,dasy,3.0
20057,data,751.0
20058,databack,33.0
20059,databackinformation,1.0
20060,database,839.0
20061,databasealong,1.0
20062,databaseconcept,1.0
20063,databasehmi,1.0
20064,databases,1.0
20065,databoard,2.0
20066,databook,1.0
20067,datacenter,114.0
20068,datacenteroutsourcing,1.0
20069,dataconsulting,1.0
20070,dataevaluation,1.0
20071,datahqtech,1.0
20072,dataimporter,1.0
20073,datalevel,1.0
20074,datali,1.0
20075,dataloger,1.0
20076,datalongevity,1.0
20077,datamanager,24.0
20078,datamanagerapplication,1.0
20079,datamany,1.0
20080,datamart,1.0
20081,datamodule,1.0
20082,datasheet,42.0
20083,datasheetconnect,1.0
20084,date,355.0
20085,datecontinuous,1.0
20086,dated,1.0
20087,dates,2.0
20088,dating,2.0
20089,datum,8451.0
20090,datumaccident,1.0
20091,datumanywhere,1.0
20092,datumapplication,1.0
20093,datumbackup,1.0
20094,datumbase,1.0
20095,datumbehavior,1.0
20096,datumcapacity,1.0
20097,datumcheck,1.0
20098,datumcivil,1.0
20099,datumdesk,1.0
20100,datumdigitalize,1.0
20101,datumgeneral,1.0
20102,datumintegrate,1.0
20103,datuminterface,1.0
20104,datumloss,1.0
20105,datummajor,1.0
20106,datummarch,1.0
20107,datummiscellaneous,1.0
20108,datumproperly,1.0
20109,datumroom,1.0
20110,datumsafety,1.0
20111,datumsite,3.0
20112,datumtransmit,3.0
20113,datumvideo,1.0
20114,datumwhenever,1.0
20115,datus,1.0
20116,dau,1.0
20117,daughter,1.0
20118,daum,2.0
20119,daunting,1.0
20120,dausing,1.0
20121,daveloped,1.0
20122,david,3.0
20123,daview,10.0
20124,davinci,4.0
20125,davincus,59.0
20126,davit,45.0
20127,davitalternator,1.0
20128,davitamp,1.0
20129,davitlight,1.0
20130,daw,4.0
20131,dawei,1.0
20132,dawin,15.0
20133,dawn,46.0
20134,dawnward,1.0
20135,dawoo,79.0
20136,dawoometal,1.0
20137,daxxle,1.0
20138,day,39.0
20139,day-to-day,2.0
20140,dayalso,4.0
20141,daycare,9.0
20142,daycareian,1.0
20143,daycell,2.0
20144,dayhygienic,1.0
20145,daying,1.0
20146,daylife,2.0
20147,daylight,116.0
20148,daylightfast,1.0
20149,daylightin,1.0
20150,daylights,1.0
20151,daymeanwhile,1.0
20152,daynattokinase,1.0
20153,daypack,1.0
20154,dayphytoncid,17.0
20155,dayrice,1.0
20156,days,15.0
20157,daysbuffer,1.0
20158,dayscpu,1.0
20159,daysfor,1.0
20160,daythey,1.0
20161,daytime,23.0
20162,daywear,3.0
20163,dazs,2.0
20164,dazzle,83.0
20165,dazzlecorduroy,1.0
20166,dazzling,30.0
20167,dbc,1.0
20168,dbd,1.0
20169,dbdhk,1.0
20170,dbdkq,1.0
20171,dbeauty,1.0
20172,dbes,2.0
20173,dbfjq,1.0
20174,dbfs,1.0
20175,dbg,1.0
20176,dbi,1.0
20177,dbization,1.0
20178,dbl,81.0
20179,dbm,104.0
20180,dbms,6.0
20181,dbndis,1.0
20182,dbp,3.0
20183,dbrms,1.0
20184,dbs,2.0
20185,dbu,1.0
20186,dbus,41.0
20187,dbusdesign,1.0
20188,dbwizard,26.0
20189,dcc,22.0
20190,dcelectric,1.0
20191,dcf,1.0
20192,dci,1.0
20193,dcir,43.0
20194,dcl,28.0
20195,dcm,1.0
20196,dcmbest,1.0
20197,dcmotor,2.0
20198,dcof,66.0
20199,dcofprocess,1.0
20200,dcp,1.0
20201,dcpd,2.0
20202,dcr,1.0
20203,dcs,6.0
20204,dct,3.0
20205,dcts,1.0
20206,dcu,20.0
20207,dcup,1.0
20208,ddb,6.0
20209,ddc,2.0
20210,ddd,3.0
20211,dddddddd,1.0
20212,dddddddddddddddddddd,1.0
20213,ddddddfsfsvzdfz,1.0
20214,ddegfr,1.0
20215,ddeokbokkus,1.0
20216,ddeum,1.0
20217,ddevote,7.0
20218,ddg,1.0
20219,ddgdgdgdgdg,1.0
20220,ddi,3.0
20221,ddn,60.0
20222,ddo,1.0
20223,ddoor,1.0
20224,ddor,3.0
20225,ddos,4.0
20226,ddp,1.0
20227,ddr,1.0
20228,dds,2.0
20229,dduckbokki,1.0
20230,ddug,1.0
20231,dduk,2.0
20232,ddung,1.0
20233,de-zinc,3.0
20234,dea,29.0
20235,deacidification,1.0
20236,deactivate,1.0
20237,deactivator,1.0
20238,dead,1053.0
20239,deadball,2.0
20240,deadbolt,21.0
20241,deadline,1.0
20242,deadly,6.0
20243,deadong,1.0
20244,deadship,30.0
20245,deadskin,1.0
20246,deadweight,21.0
20247,deadwood,1.0
20248,deadzone,3.0
20249,deaerate,1.0
20250,deaerating,6.0
20251,deaeratingagent,1.0
20252,deaeratingair,1.0
20253,deaeration,1.0
20254,deaerator,93.0
20255,deaeratorheat,1.0
20256,deaf,24.0
20257,deage,1.0
20258,deaho,1.0
20259,deaign,47.0
20260,deairation,1.0
20261,deajanggum,1.0
20262,deal,1298.0
20263,dealer,254.0
20264,dealermart,1.0
20265,dealers,7.0
20266,dealership,14.0
20267,dealing,6.0
20268,dealinterface,2.0
20269,dealize,4.0
20270,deallegal,1.0
20271,dealpart,1.0
20272,deals,3.0
20273,deance,1.0
20274,deapth,1.0
20275,dear,134.0
20276,dearator,1.0
20277,dearforce,2.0
20278,dearmal,1.0
20279,dearming,1.0
20280,dearomatic,2.0
20281,dearomatize,1.0
20282,death,136.0
20283,deatil,1.0
20284,deawoo,48.0
20285,deawooscania,1.0
20286,debater,1.0
20287,debiefing,2.0
20288,debit,103.0
20289,debitemployee,1.0
20290,debond,1.0
20291,debrief,7.0
20292,debriefing,10.0
20293,debris,220.0
20294,debrismanufacturer,1.0
20295,debrisodor,1.0
20296,debt,1.0
20297,debubbling,1.0
20298,debug,12.0
20299,debugger,1.0
20300,debugging,1.0
20301,deburr,5.0
20302,deburring,4.0
20303,debut,21.0
20304,dec,186.0
20305,deca,1.0
20306,decade,276.0
20307,decadenetwork,1.0
20308,decades,13.0
20309,decaisne,1.0
20310,decal,30.0
20311,decalcomania,40.0
20312,decalcomanium,1.0
20313,decals,1.0
20314,decandolle,1.0
20315,decanoic,1.0
20316,decanter,28.0
20317,decaper,1.0
20318,decapsulate,1.0
20319,decapsulator,2.0
20320,decarease,1.0
20321,decatur,3.0
20322,decay,288.0
20323,decayed,16.0
20324,decayfix,1.0
20325,decaypreservative,1.0
20326,deccontact,1.0
20327,decease,1.0
20328,deceleration,44.0
20329,decelerator,66.0
20330,december,83.0
20331,decemberas,1.0
20332,decemberof,1.0
20333,decent,1.0
20334,decentralization,2.0
20335,decentralize,1.0
20336,decentralized,3.0
20337,deception,1.0
20338,decibel,1.0
20339,decide,86.0
20340,decided,7.0
20341,decideirrigate,1.0
20342,decipher,30.0
20343,decision,208.0
20344,decisioninterface,1.0
20345,decisionprovide,1.0
20346,decisionquickly,1.0
20347,decisions,2.0
20348,decisive,11.0
20349,decisor,1.0
20350,decitex,203.0
20351,decive,2.0
20352,deck,292.0
20353,deck-lead,1.0
20354,deckaft,1.0
20355,deckallow,1.0
20356,decker,1.0
20357,decklid,3.0
20358,deckmachinery,3.0
20359,deckship,1.0
20360,declaration,2.0
20361,declare,1.0
20362,decline,175.0
20363,deco,648.0
20364,decocalender,1.0
20365,decocellulite,1.0
20366,decoct,22.0
20367,decocted,22.0
20368,decoction,24.0
20369,decoctor,1.0
20370,decocttime,1.0
20371,decode,32.0
20372,decoder,103.0
20373,decoding,31.0
20374,decolamp,6.0
20375,decoloration,2.0
20376,decolorization,27.0
20377,decolorize,1.0
20378,decompile,1.0
20379,decompose,394.0
20380,decomposed,3.0
20381,decomposer,5.0
20382,decomposerwe,1.0
20383,decomposes,15.0
20384,decomposeunpleasant,1.0
20385,decomposing,125.0
20386,decomposition,252.0
20387,decompositionanion,1.0
20388,decompress,1.0
20389,decompression,10.0
20390,decompressionlpg,1.0
20391,decon,1.0
20392,deconomical,1.0
20393,decontaminate,1.0
20394,decontamination,4.0
20395,decopaper,1.0
20396,decopong,1.0
20397,decor,78.0
20398,decorable,45.0
20399,decorate,1320.0
20400,decoratecreatively,1.0
20401,decorated,2.0
20402,decoratefashion,1.0
20403,decoratelollipop,1.0
20404,decoratelook,1.0
20405,decoratepretty,10.0
20406,decorateretainment,1.0
20407,decoratevarious,7.0
20408,decorating,25.0
20409,decoration,1460.0
20410,decorationautomotive,1.0
20411,decorationbear,1.0
20412,decorationitem,1.0
20413,decorationkorean,1.0
20414,decorationpromotional,1.0
20415,decorations,3.0
20416,decorationsperformance,1.0
20417,decorative,472.0
20418,decoraton,1.0
20419,decorattach,1.0
20420,decordingmultimedia,1.0
20421,decoreation,5.0
20422,decoretion,1.0
20423,decoria,1.0
20424,decorinterior,1.0
20425,decoritems,1.0
20426,decorium,166.0
20427,decoriumextract,1.0
20428,decoriumjelly,1.0
20429,decorterrier,1.0
20430,decosheet,2.0
20431,decosmetic,1.0
20432,decotile,1.0
20433,decoupler,1.0
20434,decoy,97.0
20435,decrease,1519.0
20436,decreasecost,1.0
20437,decreased,24.0
20438,decreasedamages,1.0
20439,decreaseleak,1.0
20440,decreaseloss,1.0
20441,decreaseminimize,1.0
20442,decreases,3.0
20443,decreasescc,4.0
20444,decreasing,6.0
20445,decred,4.0
20446,decree,1.0
20447,decresed,1.0
20448,decrypt,35.0
20449,decryption,201.0
20450,decshipping,1.0
20451,dect,19.0
20452,dectection,1.0
20453,dectector,1.0
20454,dection,1.0
20455,decyl,82.0
20456,ded,1.0
20457,deda,64.0
20458,dede,1.0
20459,dedican,1.0
20460,dedicate,340.0
20461,dedicated,649.0
20462,dedicatedactive,1.0
20463,dedicatedstronger,1.0
20464,dedicateoptical,1.0
20465,dedicateprecious,1.0
20466,dedication,5.0
20467,dedign,157.0
20468,dedignstandard,1.0
20469,deduct,7.0
20470,deduplication,2.0
20471,dedust,1.0
20472,deduster,1.0
20473,dee,24.0
20474,deed,245.0
20475,deem,2.0
20476,deep,2684.0
20477,deepair,1.0
20478,deepcase,1.0
20479,deepcleanser,1.0
20480,deepcycle,13.0
20481,deepen,2.0
20482,deepener,1.0
20483,deeper,98.0
20484,deeperbest,2.0
20485,deepest,38.0
20486,deepestpart,1.0
20487,deepfry,1.0
20488,deepkin,1.0
20489,deeplearning,1.0
20490,deeply,238.0
20491,deeplypenetrate,1.0
20492,deepmountain,1.0
20493,deeppart,2.0
20494,deeprencial,1.0
20495,deepseawater,1.0
20496,deer,76.0
20497,deercustomer,1.0
20498,deere,5.0
20499,deerfo,67.0
20500,deerfos,1.0
20501,deerfosdeerfo,1.0
20502,deesse,1.0
20503,deestraight,1.0
20504,deet,2.0
20505,deface,8.0
20506,defact,80.0
20507,defalult,1.0
20508,defatt,3.0
20509,defatted,1.0
20510,default,36.0
20511,defaultincrease,1.0
20512,defaultopening,1.0
20513,defaultvalue,1.0
20514,defeather,3.0
20515,defecation,4.0
20516,defect,1636.0
20517,defect-free,2.0
20518,defected,1.0
20519,defectimage,1.0
20520,defective,180.0
20521,defectnatural,1.0
20522,defectpursue,1.0
20523,defects,14.0
20524,defectsdetect,1.0
20525,defence,16.0
20526,defenceeel,1.0
20527,defend,96.0
20528,defendwelded,1.0
20529,defenition,1.0
20530,defense,336.0
20531,defenseindustry,1.0
20532,defenseless,1.0
20533,defenses,1.0
20534,defensive,1.0
20535,defer,1.0
20536,deferasirox,1.0
20537,deferred,1.0
20538,defference,1.0
20539,defferent,1.0
20540,defferentiate,1.0
20541,deffuser,1.0
20542,defibrilator,128.0
20543,defibrilatorspare,1.0
20544,defibrillation,2.0
20545,defibrillator,9.0
20546,deficiency,233.0
20547,deficiencypoisoning,1.0
20548,deficit,18.0
20549,defilter,1.0
20550,define,749.0
20551,defineability,1.0
20552,defined,7.0
20553,defines,1.0
20554,definite,40.0
20555,definitely,663.0
20556,definitelyshow,2.0
20557,definition,474.0
20558,definition-based,2.0
20559,definitionaffordable,1.0
20560,definitionclean,1.0
20561,definitionpicture,1.0
20562,definitionplant,1.0
20563,definitive,14.0
20564,definiton,1.0
20565,definitongreen,1.0
20566,defintion,1.0
20567,deflagration,1.0
20568,deflash,1.0
20569,deflashing,1.0
20570,deflect,18.0
20571,deflection,123.0
20572,deflectioncombined,1.0
20573,deflector,5.0
20574,defoamer,30.0
20575,defoamers,1.0
20576,defoaming,1.0
20577,defocus,6.0
20578,defog,2.0
20579,defoliant,1.0
20580,deforation,1.0
20581,deform,102.0
20582,deformability,39.0
20583,deformable,3.0
20584,deformaldehyde,1.0
20585,deforman,6.0
20586,deformation,303.0
20587,deformationfluid,1.0
20588,deformationimpact,1.0
20589,deformaton,1.0
20590,deformdue,1.0
20591,deformed,3.0
20592,deformitem,1.0
20593,deformity,6.0
20594,defren,1.0
20595,defrost,47.0
20596,defrosted,1.0
20597,defroster,175.0
20598,defrosting,2.0
20599,defueling,1.0
20600,defuser,1.0
20601,defy,94.0
20602,defying,1.0
20603,deg,23.0
20604,degase,1.0
20605,degasing,1.0
20606,degasser,1.0
20607,degassing,18.0
20608,degausser,22.0
20609,degee,1.0
20610,degenerate,5.0
